#,Listing ID,Listing Class,Street Number,Street Name,Municipality,Community,List Price,Sold Price,Type,Style,Bed Room,Extra Space,Wash Room,Family Room,Kitchen,Garage Type,A/C,Heat Type,Contract Date,Sold Date,List Brokerage
841,W7046408,Sld,14,Perfection,Brampton,Credit Valley,1699000,1500000,Detached,2-Storey,5,3,7,Y,1,Double Car,Cen,Gas,2023-09-30,2023-10-13,RE/MAX REAL
842,W6815126,Sld,231,Mountainas,Brampton,Sandringham,1729000,1711000,Detached,2-Storey,4,2,6,Y,1,Double Car,Cen,Gas,2023-09-13,2023-10-03,RE/MAX REAL
843,W7009340,Sld,35,Degrey,Brampton,Brampton E,1849000,1900000,Detached,2-Storey,5,2,7,Y,1,Double Car,Cen,Gas,2023-09-18,2023-10-03,RE/MAX SPEC
844,W7012426,Sld,170,Elizabeth,Brampton,Downtown Brampton,1874800,1797000,Detached,2-Storey,4,1,6,Y,1,Double Car,Cen,Gas,2023-09-19,2023-10-10,ROYAL LEPAG
845,W6754678,Sld,10,Aldenham,Brampton,Credit Valley,1899000,1843500,Detached,2-Storey,5,1,5,Y,1,Double Car,Cen,Gas,2023-08-18,2023-10-13,HOMELIFE/MI
846,W7002292,Sld,476,Brisdale,Brampton,Northwest,1999990,1775000,Detached,2-Storey,5,3,7,Y,1,Double Car,Cen,Gas,2023-09-15,2023-10-10,CENTURY 21
847,W7055246,Sld,10,Archway,Brampton,Toronto Go,2095000,1905000,Detached,2-Storey,4,1,7,Y,1,Double Car,Cen,Gas,2023-10-04,2023-11-06,HOMELIFE/MI
848,W7215212,Sld,7,Agincourt,Brampton,Credit Valley,2250000,2050000,Detached,2-Storey,4,1,5,Y,1,Double Car,Cen,Gas,2023-10-13,2023-11-03,KELLER WILL
849,W5446080,Sld,32,Trewartha,Brampton,Heart Lake,799000,1153000,Detached,2-Storey,4,1,4,Y,1,Double Car,Cen,Gas,2021-12-01,2021-12-02,ROYAL LEPAG
850,W5441696,Sld,48,Mullis,Brampton,Fletcher's Creek,899000,997000,Detached,2-Storey,3,1,3,N,1,Double Car,Cen,Gas,2021-11-25,2021-12-01,HOMELIFE/MI
851,W5442964,Sld,76,Stephensen,Brampton,Madoc,899000,999000,Detached,2-Storey,3,0,3,N,1,Double Car,Cen,Gas,2021-11-26,2021-11-29,RE/MAX REAL
852,W5450986,Sld,74,Shady Pine,Brampton,Sandringham,899000,1125000,Detached,2-Storey,3,1,4,Y,1,Double Car,Cen,Gas,2021-12-07,2021-12-23,SAVE MAX SI
853,W5460407,Sld,29,Poppy Bloo,Brampton,Sandringham,899000,1201500,Detached,2-Storey,3,1,4,N,1,Double Car,Cen,Gas,2021-12-23,2021-12-26,HOMELIFE/MI
854,W5442288,Sld,61,Courtleigh,Brampton,Heart Lake,899888,1092000,Detached,2-Storey,3,1,4,N,1,Double Car,Cen,Gas,2021-11-25,2021-11-27,ROYAL LEPAG
855,W5440255,Sld,40,Chipmunk,Brampton,Sandringham,899900,1003000,Detached,2-Storey,3,1,3,N,1,Double Car,Cen,Gas,2021-11-24,2021-11-26,RE/MAX GOLD
856,W5443091,Sld,4,Parkend,Brampton,Brampton S,899900,1162000,Detached,2-Storey,4,2,3,Y,1,Double Car,Cen,Gas,2021-11-26,2021-12-07,CENTURY 21
857,W5447063,Sld,18,Norma,Brampton,Westgate,899900,1005000,Detached,2-Storey,3,1,3,N,1,Double Car,Cen,Gas,2021-12-02,2021-12-05,RE/MAX REAL
858,W5451466,Sld,51,Slater,Brampton,Brampton W,899900,1000000,Detached,Backsplit,3,1,2,Y,1,Double Car,Cen,Gas,2021-12-08,2021-12-09,RE/MAX WEST
859,W5456723,Sld,35,Reynier,Brampton,Heart Lake,899900,1091000,Detached,Bungalow-Raised,3,0,3,N,1,Double Car,Cen,Gas,2021-12-13,2021-12-20,RIGHT AT HO
860,W5452888,Sld,306,Centre,Brampton,Brampton N,899919,1025000,Detached,Sidesplit,4,0,2,Y,1,Double Car,Cen,Gas,2021-12-09,2021-12-12,CENTURY 21
861,W5438892,Sld,17,Pluto,Brampton,Madoc,900000,900000,Detached,Backsplit,3,1,2,Y,1,Double Car,Cen,Gas,2021-11-22,2021-11-22,RE/MAX REAL
862,W5443764,Sld,156,Fanshawe,Brampton,Heart Lake,900000,1075000,Detached,2-Storey,3,1,3,N,1,Double Car,Cen,Gas,2021-11-28,2021-12-04,RE/MAX REAL
863,W5435745,Sld,22,Trevino,Brampton,Brampton E,949000,1170000,Detached,2-Storey,3,0,3,N,1,Double Car,Cen,Gas,2021-11-18,2021-11-21,CENTURY 21
864,W5457704,Sld,39,Caranci,Brampton,Brampton E,949000,1220000,Detached,2-Storey,3,1,4,Y,1,Double Car,Cen,Gas,2021-12-17,2021-12-22,RE/MAX WEST
865,W5440807,Sld,48,Florence,Brampton,Fletcher's Creek,949900,1110000,Detached,2-Storey,3,0,3,N,1,Double Car,Cen,Gas,2021-11-24,2021-11-29,RE/MAX REAL
866,W5445916,Sld,15,Thimbleber,Brampton,Fletcher's Creek,949900,975000,Detached,Bungalow-Raised,2,1,3,Y,1,Double Car,Cen,Gas,2021-12-01,2021-12-04,RE/MAX REAL
867,W5446921,Sld,91,Mosley,Brampton,Fletcher's Creek,949900,1165000,Detached,2-Storey,3,0,4,N,1,Double Car,Cen,Gas,2021-12-02,2021-12-04,CENTURY 21
868,W5446098,Sld,232,Vodden,Brampton,Madoc,950000,1080000,Detached,Backsplit,3,2,2,Y,1,Double Car,Cen,Gas,2021-12-01,2021-12-03,RE/MAX PREM
869,W5452259,Sld,30,Fallstar,Brampton,Fletcher's Creek,979900,1175000,Detached,Bungalow-Raised,3,1,3,N,1,Double Car,Cen,Gas,2021-12-09,2021-12-12,RE/MAX REAL
870,W5448779,Sld,7,Topiary,Brampton,Fletcher's Creek,988813,1035000,Detached,2-Storey,3,1,3,N,1,Double Car,Cen,Gas,2021-12-04,2021-12-07,ESTATE #1 R
871,W5413117,Sld,36,Glenfield,Brampton,Northgate,999000,1090000,Detached,Sidesplit,4,0,2,Y,1,Double Car,Cen,Gas,2021-10-21,2021-12-01,ROYAL LEPAG
872,W5448251,Sld,76,Letty,Brampton,Fletcher's Creek,999000,1300000,Detached,2-Storey,3,1,4,N,1,Double Car,Cen,Gas,2021-12-03,2021-12-12,IPRO REALTY
873,W5460686,Sld,17,Torrance,Brampton,Fletcher's Creek,999900,1400000,Detached,2-Storey,4,1,4,Y,1,Double Car,Cen,Gas,2021-12-24,2021-12-29,RE/MAX REAL
874,W5450982,Sld,11,Florence,Brampton,Fletcher's Creek,999998,1381000,Detached,2-Storey,3,0,4,Y,1,Double Car,Cen,Gas,2021-12-07,2021-12-13,CENTURY 21
875,W5430358,Sld,72,Robert Par,Brampton,Northwest,999999,1137888,Detached,2-Storey,3,0,3,N,1,Double Car,Cen,Gas,2021-11-12,2021-11-19,RE/MAX REAL
876,W5439336,Sld,62,Pauline,Brampton,Fletcher's Creek,999999,1295000,Detached,2-Storey,4,2,4,Y,1,Double Car,Cen,Gas,2021-11-22,2021-11-29,RE/MAX REAL
877,W5453337,Sld,2,Dana,Brampton,Southgate,999999,1375000,Detached,2-Storey,4,2,3,Y,1,Double Car,Cen,Gas,2021-12-10,2021-12-18,HOMELIFE/MI
878,W5438174,Sld,25,Horsham,Brampton,Brampton W,1049000,1175786,Detached,2-Storey,3,1,4,Y,1,Double Car,Cen,Gas,2021-11-21,2021-11-30,ROYAL CANAD
879,W5440339,Sld,51,Donna,Brampton,Heart Lake,1049000,1185000,Detached,2-Storey,3,1,4,Y,2,Double Car,Cen,Gas,2021-11-24,2021-11-28,HOMELIFE LA
880,W5442698,Sld,63,Blackthorn,Brampton,Brampton N,1049000,1085000,Detached,Bungalow-Raised,3,2,3,N,1,Double Car,Cen,Gas,2021-11-26,2021-12-08,ROYAL LEPAG
881,W5457722,Sld,23,Alaskan Su,Brampton,Sandringham,1049990,1225000,Detached,2-Storey,3,1,4,Y,1,Double Car,Cen,Gas,2021-12-17,2021-12-17,RE/MAX GOLD
882,W5434999,Sld,305,Mill,Brampton,Brampton S,1049999,1120000,Detached,Backsplit,3,2,2,N,1,Double Car,Cen,Gas,2021-11-17,2021-11-30,RE/MAX GOLD
883,W5390110,Sld,65,Cedarwood,Brampton,Brampton W,1099000,1055000,Detached,2-Storey,4,1,4,Y,1,Double Car,Cen,Gas,2021-10-01,2021-12-01,RE/MAX REAL
884,W5445971,Sld,416,Hansen,Brampton,Madoc,1099000,1250000,Detached,Backsplit,3,1,3,N,1,Double Car,Cen,Gas,2021-12-01,2021-12-11,COLDWELL BA
885,W5451140,Sld,34,Thorpe,Brampton,Fletcher's Creek,1099990,1270000,Detached,2-Storey,3,0,4,Y,1,Double Car,Cen,Gas,2021-12-08,2021-12-16,RIGHT AT HO
886,W5450283,Sld,12,Mercedes,Brampton,Northwest,1099999,1310000,Detached,2-Storey,3,1,4,Y,1,Double Car,Cen,Gas,2021-12-06,2021-12-08,ROYAL LEPAG
887,W5459954,Sld,405,Hansen,Brampton,Madoc,1099999,1305000,Detached,2-Storey,4,2,4,Y,1,Double Car,Cen,Gas,2021-12-22,2021-12-28,HOMELIFE SI
888,W5433260,Sld,32,Mcgillivar,Brampton,Central Park,1100000,1250000,Detached,2-Storey,4,2,4,Y,1,Double Car,Cen,Gas,2021-11-16,2021-11-23,SUNBELLE RE
889,W5436703,Sld,26,Homewood,Brampton,Sandringham,1129900,1187500,Detached,2-Storey,3,1,4,Y,1,Double Car,Cen,Gas,2021-11-19,2021-11-22,RE/MAX REAL
890,W5442490,Sld,10,Siesta,Brampton,Sandringham,1139900,1299999,Detached,2-Storey,3,1,4,Y,1,Double Car,Cen,Gas,2021-11-26,2021-11-27,RE/MAX REAL
891,W5432711,Sld,24,Feeder,Brampton,Northwest,1149000,1295000,Detached,2-Storey,4,0,3,N,1,Double Car,Cen,Gas,2021-11-15,2021-11-22,ROYAL LEPAG
892,W5439089,Sld,96,Atkins,Brampton,Northwood,1150000,1100000,Detached,2-Storey,3,1,4,Y,1,Double Car,Cen,Gas,2021-11-21,2021-12-11,ROYAL STAR
893,W5431135,Sld,5,Spencer,Brampton,Fletcher's Creek,1160000,1140000,Detached,2-Storey,3,1,4,Y,1,Double Car,Cen,Gas,2021-11-12,2021-11-26,RE/MAX REAL
894,W5437062,Sld,27,Eatonville,Brampton,Northwest,1199000,1480000,Detached,2-Storey,4,0,3,Y,1,Double Car,Cen,Gas,2021-11-19,2021-11-28,ROYAL LEPAG
895,W5437742,Sld,37,Furrows,Brampton,Heart Lake,1199000,1390999,Detached,2-Storey,4,0,3,Y,1,Double Car,Cen,Gas,2021-11-20,2021-11-22,CENTURY 21
896,W5439678,Sld,12,Black Oak,Brampton,Sandringham,1199000,1310000,Detached,2-Storey,5,0,4,Y,1,Double Car,Cen,Gas,2021-11-23,2021-11-25,HOMELIFE/MI
897,W5440741,Sld,47,Legend,Brampton,Fletcher's Creek,1199000,1290000,Detached,2-Storey,4,1,4,Y,1,Double Car,Cen,Gas,2021-11-24,2021-12-03,HOMELIFE/MI
898,W5443668,Sld,282,Queen Mary,Brampton,Fletcher's Creek,1199000,1285000,Detached,2-Storey,4,2,4,N,2,Double Car,Cen,Gas,2021-11-28,2021-11-28,COLDWELL BA
899,W5449023,Sld,8,Portstewar,Brampton,Credit Valley,1199000,1350000,Detached,2-Storey,3,1,4,N,1,Double Car,Cen,Gas,2021-12-04,2021-12-08,HOMELIFE SI
900,W5450954,Sld,51,Lockwood,Brampton,Fletcher's Creek,1199000,1400000,Detached,2-Storey,3,2,4,Y,1,Double Car,Cen,Gas,2021-12-07,2021-12-14,RE/MAX REAL
901,W5454280,Sld,4,Irene,Brampton,Fletcher's Creek,1199000,1270000,Detached,2-Storey,3,1,4,Y,1,Double Car,Cen,Gas,2021-12-11,2021-12-29,RE/MAX REAL
902,W5462200,Sld,63,Lord Simco,Brampton,Westgate,1199813,1400000,Detached,2-Storey,4,2,4,Y,1,Double Car,Cen,Gas,2021-12-29,2021-12-29,CENTURY 21
903,W5442551,Sld,6,Tawnberry,Brampton,Fletcher's Creek,1199900,1190000,Detached,2-Storey,3,1,4,Y,1,Double Car,Cen,Gas,2021-11-26,2021-11-30,RE/MAX REAL
904,W5450264,Sld,11,Chudleigh,Brampton,Credit Valley,1199900,1370000,Detached,2-Storey,4,0,3,Y,1,Double Car,Cen,Gas,2021-12-07,2021-12-07,HOMELIFE/MI
905,W5452187,Sld,7,Dulverton,Brampton,Northwest,1199900,1381000,Detached,2-Storey,4,1,4,Y,1,Double Car,Cen,Gas,2021-12-09,2021-12-16,SAVE MAX SU
906,W5460417,Sld,18,Troyer,Brampton,Northgate,1199900,1380000,Detached,2-Storey,4,0,3,Y,1,Double Car,Cen,Gas,2021-12-23,2021-12-24,RE/MAX REAL
907,W5462196,Sld,10,Conover,Brampton,Brampton S,1199913,1351000,Detached,2-Storey,4,3,4,Y,1,Double Car,Cen,Gas,2021-12-29,2021-12-29,ESTATE #1 R
908,W5438628,Sld,4,Rockford R,Brampton,Fletcher's Creek,1199999,1360000,Detached,2-Storey,4,2,4,Y,1,Double Car,Cen,Gas,2021-11-21,2021-11-28,HOMELIFE/MI
909,W5441626,Sld,95,Padbury,Brampton,Northwest,1199999,1320000,Detached,2-Storey,4,0,3,N,1,Double Car,Cen,Gas,2021-11-25,2021-11-29,ROYAL LEPAG
910,W5451890,Sld,6,Cheviot,Brampton,Heart Lake,1200000,1210000,Detached,2-Storey,3,1,4,Y,2,Double Car,Cen,Gas,2021-12-08,2021-12-29,RE/MAX REAL
911,W5453011,Sld,51,Niceview,Brampton,Sandringham,1200000,1200000,Detached,2-Storey,4,0,4,Y,1,Double Car,Cen,Gas,2021-12-08,2021-12-09,DYNAMIC EDG
912,W5439919,Sld,48,Spencer,Brampton,Fletcher's Creek,1215000,1215000,Detached,2-Storey,3,1,3,Y,1,Double Car,Cen,Gas,2021-11-22,2021-11-23,HOMELIFE/MI
913,W5432528,Sld,18,Whispering,Brampton,Fletcher's Creek,1249000,1425100,Detached,2-Storey,4,2,4,Y,2,Double Car,Cen,Gas,2021-11-15,2021-11-24,KELLER WILL
914,W6047843,Sld,1,Gailwood,Brampton,Northgate,699900,877077,Detached,Bungalow,3,1,2,N,1,Single Car,Cen,Gas,2023-04-26,2023-05-02,RE/MAX REAL
915,W5997504,Sld,1,Oleander,Brampton,Heart Lake,799000,880000,Detached,2-Storey,3,0,2,N,1,Single Car,Cen,Gas,2023-05-16,2023-05-17,RE/MAX REAL
916,W6068476,Sld,99,Martindale,Brampton,Brampton W,849900,875000,Detached,2-Storey,3,0,3,N,1,Single Car,Cen,Gas,2023-05-30,2023-06-07,RE/MAX REAL
917,W6147156,Sld,18,Ferri,Brampton,Heart Lake,849900,875000,Detached,Backsplit,3,0,2,N,1,Single Car,Cen,Gas,2023-06-14,2023-06-19,RE/MAX CHAM
918,W6185296,Sld,41,Brentwood,Brampton,Avondale,889000,883000,Detached,Sidesplit,4,0,3,Y,1,Single Car,Cen,Gas,2023-06-21,2023-06-27,RE/MAX REAL
919,W6027375,Sld,2,Mangrove,Brampton,Central Park,889900,945000,Detached,2-Storey,3,1,3,Y,1,Single Car,Cen,Gas,2023-04-14,2023-04-26,RE/MAX SKYW
920,W6005972,Sld,10,Charleswoo,Brampton,Fletcher's Creek,899000,1008888,Detached,2-Storey,3,0,3,N,1,Single Car,Cen,Gas,2023-05-17,2023-05-25,RE/MAX REAL
921,W6021696,Sld,6,Winterfold,Brampton,Madoc,899000,1050000,Detached,Backsplit,3,1,2,Y,1,Single Car,Cen,Gas,2023-05-19,2023-05-25,RE/MAX REAL
922,W6044604,Sld,31,Buckland,Brampton,Madoc,899000,940000,Detached,2-Storey,4,0,4,N,1,Single Car,Cen,Gas,2023-05-23,2023-06-21,ROYAL LEPAG
923,W6048332,Sld,9,Jameson,Brampton,Northgate,899000,945000,Detached,2-Storey,4,1,2,Y,1,Single Car,Cen,Gas,2023-05-25,2023-06-01,RE/MAX REAL
924,W6052304,Sld,78,Shady Pine,Brampton,Sandringham,899000,930000,Detached,2-Storey,3,1,2,Y,1,Single Car,Cen,Gas,2023-05-26,2023-06-15,RE/MAX MILL
925,W5975756,Sld,27,Home,Brampton,Brampton N,899900,961122,Detached,Bungalow-Raised,3,1,2,N,1,Single Car,Cen,Gas,2023-05-11,2023-05-17,RE/MAX REAL
926,W6005801,Sld,2,Trewartha,Brampton,Heart Lake,899900,972000,Detached,2-Storey,3,1,4,N,1,Single Car,Cen,Gas,2023-04-03,2023-04-07,CENTURY 21
927,W6063224,Sld,36,Calmist,Brampton,Fletcher's Creek,899900,940000,Detached,2-Storey,3,0,3,Y,1,Single Car,Cen,Gas,2023-05-28,2023-06-12,CENTURY 21
928,W6035227,Sld,16,Bedford,Brampton,Avondale,899999,1030000,Detached,Bungalow,3,2,2,Y,1,Single Car,Cen,Gas,2023-04-19,2023-04-20,RE/MAX REAL
929,W6179896,Sld,48,Maplehurst,Brampton,Heart Lake,899999,984000,Detached,Sidesplit,4,0,2,Y,1,Single Car,Cen,Gas,2023-06-20,2023-06-26,RE/MAX GOLD
930,W6041709,Sld,109,Commuter,Brampton,Fletcher's Creek,929900,1000000,Detached,2-Storey,3,0,3,N,1,Single Car,Cen,Gas,2023-04-21,2023-04-24,IPRO REALTY
931,W6014319,Sld,63,Peachleaf,Brampton,Fletcher's Creek,939905,999999,Detached,2-Storey,3,0,3,N,1,Single Car,Cen,Gas,2023-04-06,2023-04-08,RE/MAX REAL
932,W6006136,Sld,25,Pauline,Brampton,Fletcher's Creek,940000,1057000,Detached,2-Storey,3,1,4,N,1,Single Car,Cen,Gas,2023-05-17,2023-05-17,ROYAL LEPAG
933,W5921892,Sld,128,Chipmunk,Brampton,Sandringham,949000,950000,Detached,2-Storey,3,2,3,N,1,Single Car,Cen,Gas,2023-04-28,2023-04-30,RE/MAX REAL
934,W5982984,Sld,34,Algonquin,Brampton,Avondale,949000,1035000,Detached,Bungalow,3,1,2,N,1,Single Car,Cen,Gas,2023-05-12,2023-05-17,RE/MAX GOLD
935,W6007139,Sld,52,Woodhaven,Brampton,Fletcher's Creek,949900,940000,Detached,2-Storey,3,0,3,N,1,Single Car,Cen,Gas,2023-04-04,2023-04-07,ROYAL LEPAG
936,W6008752,Sld,98,Martindale,Brampton,Brampton W,949900,940000,Detached,Bungalow,3,1,2,N,1,Single Car,Cen,Gas,2023-05-17,2023-05-19,EXP REALTY
937,W5905204,Sld,201,Richvale,Brampton,Heart Lake,949999,930000,Detached,2-Storey,3,1,4,Y,1,Single Car,Cen,Gas,2023-04-07,2023-04-12,RE/MAX PREM
938,W6038325,Sld,66,Peachleaf,Brampton,Fletcher's Creek,949999,970000,Detached,2-Storey,3,0,3,N,1,Single Car,Cen,Gas,2023-04-20,2023-04-25,ACCESS HOME
939,W6040891,Sld,86,Addington,Brampton,Avondale,958800,952000,Detached,Backsplit,3,0,2,N,1,Single Car,Cen,Gas,2023-04-21,2023-04-24,RE/MAX GOLD
940,W6625114,Sld,21,Dorchester,Brampton,Southgate,959000,965000,Detached,Bungalow,3,1,1,N,1,Single Car,Cen,Gas,2023-06-29,2023-06-29,RE/MAX GOLD
941,W6064136,Sld,68,Terra Cott,Brampton,Brampton E,960000,1105000,Detached,Bungalow-Raised,3,2,2,N,1,Single Car,Cen,Gas,2023-05-30,2023-06-06,HOMELIFE GO
942,W5920540,Sld,24,Nepean,Brampton,Westgate,962000,951000,Detached,2-Storey,3,0,4,N,1,Single Car,Cen,Gas,2023-04-28,2023-05-05,ROYAL LEPAG
943,W5907784,Sld,60,Nectarine,Brampton,Westgate,979000,990000,Detached,Bungalow-Raised,3,1,3,Y,1,Single Car,Cen,Gas,2023-04-12,2023-04-17,RIGHT AT HO
944,W5986685,Sld,12,Linkdale,Brampton,Brampton N,979900,950000,Detached,Bungalow-Raised,3,0,2,Y,1,Single Car,Cen,Gas,2023-03-24,2023-04-01,IPRO REALTY
945,W6172404,Sld,72,Norma,Brampton,Westgate,989000,971000,Detached,2-Storey,3,1,3,N,1,Single Car,Cen,Gas,2023-06-19,2023-06-22,RE/MAX REAL
946,W5997159,Sld,24,Alberta,Brampton,Sandringham,989900,1151000,Detached,2-Storey,3,1,4,N,1,Single Car,Cen,Gas,2023-03-30,2023-04-02,RE/MAX GOLD
947,W6000292,Sld,4,Greystone,Brampton,Brampton S,989900,975000,Detached,Bungalow-Raised,3,0,2,N,1,Single Car,Cen,Gas,2023-05-16,2023-05-18,CENTURY 21
948,W6115436,Sld,29,Blue Lake,Brampton,Fletcher's Creek,990000,1151000,Detached,2-Storey,3,1,4,N,1,Single Car,Cen,Gas,2023-06-07,2023-06-12,RE/MAX GOLD
949,W5906324,Sld,44,Lady Stewa,Brampton,Westgate,998000,1035000,Detached,Backsplit,3,2,4,Y,1,Single Car,Cen,Gas,2023-04-10,2023-05-03,RIGHT AT HO
950,W6117612,Sld,26,Palermo,Brampton,Heart Lake,998000,1070000,Detached,2-Storey,3,1,4,N,1,Single Car,Cen,Gas,2023-06-08,2023-06-12,ROYAL HERIT
951,W5524566,Sld,97,Mancroft,Brampton,Central Park,798500,1150000,Detached,Sidesplit,4,1,2,N,1,Single Car,Cen,Gas,2022-03-04,2022-03-07,REALTY EXEC
952,W5495470,Sld,25,Northgate,Brampton,Westgate,849900,1237000,Detached,2-Storey,3,0,2,N,1,Single Car,Cen,Gas,2022-02-09,2022-02-15,ROYAL LEPAG
953,W5524051,Sld,92,Chipmunk,Brampton,Sandringham,849999,999000,Detached,2-Storey,3,1,2,Y,1,Single Car,Cen,Gas,2022-03-04,2022-03-05,ROYAL LEPAG
954,W5494157,Sld,27,Slater,Brampton,Brampton W,898000,1040000,Detached,Backsplit,3,0,2,N,1,Single Car,Cen,Gas,2022-02-08,2022-02-09,KELLER WILL
955,W5485043,Sld,22,Stoneledge,Brampton,Sandringham,899000,1105000,Detached,2-Storey,3,0,3,Y,1,Single Car,Cen,Gas,2022-01-30,2022-02-03,HOMELIFE SI
956,W5507711,Sld,30,Highland,Brampton,Central Park,899000,1050000,Detached,2-Storey,3,0,2,N,1,Single Car,Cen,Gas,2022-02-19,2022-02-22,CENTURY 21
957,W5512223,Sld,80,Ecclestone,Brampton,Brampton W,899000,1120000,Detached,2-Storey,3,0,3,Y,1,Single Car,Cen,Gas,2022-02-24,2022-02-28,IPRO REALTY
958,W5498586,Sld,26,Thimbleber,Brampton,Fletcher's Creek,899900,1175000,Detached,Bungalow-Raised,2,0,3,N,1,Single Car,Cen,Gas,2022-02-11,2022-02-14,RE/MAX REAL
959,W5534927,Sld,72,Wikander,Brampton,Madoc,899900,1105000,Detached,Backsplit,3,1,3,Y,1,Single Car,Cen,Gas,2022-03-14,2022-03-22,IPRO REALTY
960,W5541059,Sld,23,Greenbriar,Brampton,Northgate,929000,1053000,Detached,Sidesplit,3,1,2,Y,1,Single Car,Cen,Gas,2022-03-17,2022-03-22,RE/MAX PREM
961,W5539377,Sld,32,Panda,Brampton,Northgate,949900,1075000,Detached,2-Storey,3,0,2,Y,1,Single Car,Cen,Gas,2022-03-17,2022-03-24,RE/MAX PROF
962,W5466765,Sld,3,Norfolk,Brampton,Northwood,949999,1125000,Detached,Backsplit,4,0,2,Y,1,Single Car,Cen,Gas,2022-01-07,2022-01-07,HOMELIFE/MI
963,W5546481,Sld,55,Wikander,Brampton,Madoc,969900,1175000,Detached,2-Storey,4,0,3,Y,1,Single Car,Cen,Gas,2022-03-23,2022-03-28,RE/MAX REAL
964,W5519395,Sld,46,Elgin,Brampton,Brampton S,989000,1100000,Detached,Backsplit,3,1,2,Y,1,Single Car,Cen,Gas,2022-03-02,2022-03-14,ROYAL LEPAG
965,W5498259,Sld,48,Caranci,Brampton,Brampton E,989999,1251500,Detached,2-Storey,3,2,4,Y,1,Single Car,Cen,Gas,2022-02-06,2022-02-12,ALLIED INTE
966,W5530567,Sld,7,Winners,Brampton,Northwest,990900,1404700,Detached,Bungalow-Raised,3,2,3,Y,1,Single Car,Cen,Gas,2022-03-09,2022-03-13,ROYAL HERIT
967,W5489472,Sld,11,Birchbank,Brampton,Avondale,998900,1380000,Detached,Bungalow,3,2,2,N,1,Single Car,Cen,Gas,2022-02-03,2022-02-07,RIGHT AT HO
968,W5489173,Sld,54,Upper High,Brampton,Heart Lake,999000,1310000,Detached,2-Storey,3,0,3,Y,1,Single Car,Cen,Gas,2022-02-03,2022-02-09,RE/MAX REAL
969,W5490543,Sld,64,Tanager,Brampton,Heart Lake,999000,1455000,Detached,Backsplit,4,1,2,Y,1,Single Car,Cen,Gas,2022-02-04,2022-02-07,RE/MAX REAL
970,W5519830,Sld,36,Valonia,Brampton,Brampton N,999000,1400000,Detached,2-Storey,3,1,4,Y,1,Single Car,Cen,Gas,2022-03-02,2022-03-07,RE/MAX REAL
971,W5463552,Sld,107,Blue Spruc,Brampton,Sandringham,999900,1130000,Detached,2-Storey,3,0,3,N,1,Single Car,Cen,Gas,2022-01-04,2022-01-09,RE/MAX GOLD
972,W5466375,Sld,19,Emmett,Brampton,Fletcher's Creek,999900,1320000,Detached,2-Storey,3,1,3,Y,1,Single Car,Cen,Gas,2022-01-06,2022-01-06,SAVE MAX PR
973,W5467424,Sld,62,Brentcliff,Brampton,Fletcher's Creek,999900,1400000,Detached,2-Storey,3,1,4,Y,1,Single Car,Cen,Gas,2022-01-08,2022-01-10,SAVE MAX PR
974,W5481125,Sld,18,Horsham,Brampton,Brampton W,999900,1201000,Detached,2-Storey,3,0,3,N,1,Single Car,Cen,Gas,2022-01-26,2022-01-30,RE/MAX GOLD
975,W5496254,Sld,12,Nadia,Brampton,Westgate,999900,1301100,Detached,2-Storey,3,0,4,Y,1,Single Car,Cen,Gas,2022-02-09,2022-02-14,RE/MAX GOLD
976,W5496857,Sld,72,Metzak,Brampton,Heart Lake,999900,1281000,Detached,2-Storey,3,1,3,N,1,Single Car,Cen,Gas,2022-02-10,2022-02-11,RE/MAX REAL
977,W5497057,Sld,3,Richvale,Brampton,Heart Lake,999900,1262000,Detached,Sidesplit,3,0,4,N,1,Single Car,Cen,Gas,2022-02-10,2022-02-13,RE/MAX REAL
978,W5516099,Sld,69,Lakecrest,Brampton,Heart Lake,999900,1400000,Detached,Backsplit,4,1,3,Y,1,Single Car,Cen,Gas,2022-02-28,2022-03-02,ROYAL LEPAG
979,W5528612,Sld,65,Heartleaf,Brampton,Fletcher's Creek,999900,1250000,Detached,2-Storey,3,1,4,N,1,Single Car,Cen,Gas,2022-03-08,2022-03-11,HOMELIFE/MI
980,W5531167,Sld,14,Shady Pine,Brampton,Sandringham,999900,960000,Detached,2-Storey,3,0,4,N,1,Single Car,Cen,Gas,2022-03-10,2022-03-12,"ASHLEY,C."
981,W5555054,Sld,35,Lockton,Brampton,Brampton E,999900,1385000,Detached,Backsplit,3,1,3,N,1,Single Car,Cen,Gas,2022-03-29,2022-03-29,CENTURY
982,W5530191,Sld,21,Chalkfarm,Brampton,Northwest,999990,1305000,Detached,2-Storey,3,1,4,Y,1,Single Car,Cen,Gas,2022-03-09,2022-03-20,HUNTERRA RE
983,W5474234,Sld,30,Milford,Brampton,Central Park,999999,1410000,Detached,2-Storey,4,0,3,Y,1,Single Car,Cen,Gas,2022-01-17,2022-01-20,IPRO REALTY
984,W5483618,Sld,2,Gondola,Brampton,Northgate,999999,1245000,Detached,Sidesplit,3,0,2,N,1,Single Car,Cen,Gas,2022-01-28,2022-02-03,HOMELIFE/MI
985,W5507435,Sld,11,Richvale, Brampton,Heart Lake,999999,1425000,Detached,2-Storey,3,1,4,N,1,Single Car,Cen,Gas,2022-02-15,2022-02-21,RIGHT AT HO
